e, e_dot, e_int, stamp, 
-0.08953376697798365, 0.026696582590006363, -0.0186908160106473, 503256000000, 
-0.08624942983162809, 0.023454338650374013, -0.017937928549090137, 503324000000, 
-0.0830247954121413, 0.02169657188614116, -0.01725386614811687, 503392000000, 
-0.08154532087384836, 0.015680363192599096, -0.01672130307450785, 503426000000, 
-0.07854428288308424, 0.01493504176352356, -0.01620762661127159, 503494000000, 
-0.07392131248943257, 0.025413361281385976, -0.015600727749757678, 503596000000, 
-0.07256858070802735, 0.019919007250189618, -0.01500227840536961, 503630000000, 
-0.07011320018148526, 0.012693707693157696, -0.014440206225263012, 503698000000, 
-0.06642096836516781, 0.020492041142865142, -0.01394018328364536, 503800000000, 
-0.06379640594622843, 0.021055980784189427, -0.013355371632858767, 503868000000, 
-0.10985798516455969, -0.14479005599797293, -0.016005023965063727, 503936000000, 
-0.10746027628320287, -0.14554623445658146, -0.018740977826266065, 504004000000, 
-0.10489301720948296, 0.016549893183589088, -0.021480751910483036, 504072000000, 
-0.10229575678755254, 0.01721506498550111, -0.020976603352015892, 504140000000, 
-0.10013303936990359, 0.015866592798597923, -0.020488120891129273, 504208000000, 
-0.09812034234664069, 0.013918048136372837, -0.020036609233606454, 504276000000, 
-0.0692104452903165, 0.10307531359862361, -0.017830921800457384, 504344000000, 
-0.06739508097664282, 0.1024175378999929, -0.015648391240906667, 504412000000, 
-0.05157768129013307, 0.05877588000061144, -0.012545547170472826, 504480000000, 
-0.052325957224051534, 0.05023041250863761, -0.011419914632721828, 504548000000, 
-0.04502690313407798, 0.021835927186850308, -0.009928702776550839, 504616000000, 
-0.04144333500100961, 0.03627540741013976, -0.009253079690609274, 504684000000, 
-0.041768720360277456, 0.01086060924600174, -0.008549263899691002, 504752000000, 
-0.04270967027229544, -0.0042211175709527815, -0.0083947817089055, 504786000000, 
-0.042019745051730895, -0.0008367489715114621, -0.008433209045620253, 504854000000, 
-0.04202751660354587, 0.002273845562498581, -0.008450462128504813, 504922000000, 
-0.04121057476867851, 0.0026972342768412836, -0.008350522428263684, 504990000000, 
-0.03986766909067452, 0.007199491709571164, -0.008207050697526592, 505058000000, 
-0.03941823423781854, 0.005974468436199902, -0.008033098539811438, 505126000000, 
-0.03800172525805423, 0.006219812775400957, -0.007819175239103152, 505160000000, 
-0.03577196550051165, 0.0121542291243563, -0.007546128333092294, 505228000000, 
-0.03483185252766996, 0.010566242434614237, -0.0072403695524157225, 505262000000, 
-0.032688126796283856, 0.010279462347425975, -0.006886129654964364, 505330000000, 
-0.0308083597786305, 0.013411642496798196, -0.006555222606838954, 505398000000, 
-0.029089019891604284, 0.011997023015598574, -0.006172367097767909, 505466000000, 
-0.027335105845372465, 0.011577513110860119, -0.005815499034373816, 505534000000, 
-0.025800890356340478, 0.010960431784212687, -0.005481667739554482, 505602000000, 
-0.025240830087949084, 0.006980919191411268, -0.0052251217526441355, 505636000000, 
-0.023891806167919416, 0.00636361396140354, -0.004995568440813932, 505704000000, 
-0.02332895684706915, 0.006372910802933118, -0.004830772873529177, 505738000000, 
-0.022342755122168434, 0.005163503485836607, -0.004637567875810466, 505806000000, 
-0.021379725926535698, 0.006497436401778171, -0.004470095859718219, 505874000000, 
-0.02050785644595876, 0.00611632892069891, -0.004282022499644193, 505942000000, 
-0.019641555742760608, 0.005793900612583632, -0.0041019425410170045, 506010000000, 
-0.018659503546435197, 0.006161176331745215, -0.003920594382343638, 506078000000, 
-0.018242014974778953, 0.004665135893272184, -0.0037695382842649837, 506112000000, 
-0.01735635610292463, 0.004343824811701887, -0.003617191641609252, 506180000000, 
-0.016508381775043324, 0.005778777332452097, -0.0034737835235164605, 506248000000, 
-0.015762109961266035, 0.00531415380552865, -0.0033084565226155992, 506316000000, 
-0.015015668661676584, 0.004975710377889131, -0.003152410693199063, 506384000000, 
-0.014320264769240976, 0.0048061506400835325, -0.003006536226145573, 506452000000, 
-0.013669230641727426, 0.004488126733163862, -0.0028670109381763323, 506520000000, 
-0.012984202667396416, 0.004453540339481865, -0.002731579871890988, 506588000000, 
-0.012429361569781805, 0.004132896906485402, -0.0026055196585937097, 506656000000, 
-0.011875390836900812, 0.0036960394349853467, -0.0024859303382719355, 506724000000, 
-0.011361797239296423, 0.003558547768284607, -0.0023777699763986027, 506792000000, 
-0.010865296805136815, 0.003366980105879991, -0.0022734989920889367, 506860000000, 
-0.010395474329473853, 0.0032210763660752337, -0.002174837891593806, 506928000000, 
-0.00995680616386696, 0.003028302137566182, -0.0020811718198985086, 506996000000, 
-0.009744438669752498, 0.0021701188657378503, -0.0020064479442062208, 507030000000, 
-0.009324453133041644, 0.002107843436084389, -0.00193504653111074, 507098000000, 
-0.008920411705931386, 0.0027467565460703725, -0.0018659535672483683, 507166000000, 
-0.008537766066387453, 0.0026222902221806343, -0.0017855087270240322, 507234000000, 
-0.008170174488142834, 0.00250079072596184, -0.0017085568173641115, 507302000000, 
-0.007820460554839426, 0.0023910183718267586, -0.0016352267406246476, 507370000000, 
-0.00765039768837561, 0.0017325893325574142, -0.0015760688487571912, 507404000000, 
-0.007286157919376701, 0.0017810087848757483, -0.0015171344108394491, 507472000000, 
-0.007114526242496311, 0.0017862381529309967, -0.0014700721233499082, 507506000000, 
-0.0068138279113025835, 0.001574433360247059, -0.001414300804878373, 507574000000, 
-0.006520180815237198, 0.001981151424197044, -0.001363235664602406, 507642000000, 
-0.006233855137688371, 0.0019332425787140413, -0.00130452425761521, 507710000000, 
-0.005974895396898439, 0.0018176180611291966, -0.0012485954233216006, 507778000000, 
-0.005694213167603879, 0.0017988065669483078, -0.0011935309134793793, 507846000000, 
-0.005452486268862411, 0.0017413637601200922, -0.0011414396555576485, 507914000000, 
-0.005198829072346811, 0.0016512803175235586, -0.00108970190058754, 507982000000, 
-0.005086956186912461, 0.001218433606499832, -0.0010492181018747788, 508016000000, 
-0.004882350567035121, 0.0010549283510389678, -0.0010112090550862928, 508084000000, 
-0.004681646177753129, 0.00135103336386444, -0.000976730195446714, 508152000000, 
-0.004487609850649665, 0.0013158023879515184, -0.0009367737730291944, 508220000000, 
-0.0042255557503609875, 0.0015203014246404727, -0.0008929874519175854, 508322000000, 
-0.0040588872721312175, 0.0014290752617281595, -0.0008514701915427913, 508390000000, 
-0.0038843704460680417, 0.0011372843476431527, -0.0008112542312373498, 508458000000, 
-0.00371907784760217, 0.0011326980817634909, -0.0007774890377200953, 508526000000, 
-0.0036504888550578096, 0.0007796053033674403, -0.0007502624765818681, 508560000000, 
-0.0035050729006748105, 0.0007133498230911991, -0.0007249759735556526, 508628000000, 
-0.003370352324542858, 0.000933788435049839, -0.0007017276053516985, 508696000000, 
-0.003314771119238058, 0.0006343392714558416, -0.0006793464229637151, 508730000000, 
-0.0031981513537983064, 0.0005740032358151718, -0.0006588849865052815, 508798000000, 
-0.0030807684455844697, 0.0007800089121786277, -0.0006395793945747222, 508866000000, 
-0.0030232451844881547, 0.0005830205643671723, -0.0006201443322580621, 508900000000, 
-0.002849431397368707, 0.0007711234940525428, -0.0005968963351627554, 509002000000, 
-0.002740009040605673, 0.0009441204796082717, -0.0005741790414975023, 509070000000, 
-0.0026900641371346845, 0.0005312242007800746, -0.0005519669716739376, 509104000000, 
-0.0025755182062240367, 0.0005483027812721216, -0.000533706092264293, 509172000000, 
-0.002475454950452205, 0.000715363955608265, -0.0005160691529207285, 509240000000, 
-0.002383085708539845, 0.000641441658947306, -0.0004956039243477391, 509308000000, 
-0.0022853606759137834, 0.0006336475817947385, -0.0004762600889937222, 509376000000, 
-0.0022129202794762826, 0.0005672180968785412, -0.0004587577775953274, 509444000000, 
-0.0021778711115402194, 0.00035829854791188015, -0.000445076804462019, 509478000000, 
-0.0020963112465607336, 0.00038869677638516303, -0.0004324735091718157, 509546000000, 
-0.0019850786686405053, 0.0006426414763323803, -0.00041728406844943056, 509648000000, 
-0.0019247616730991846, 0.000571831911538497, -0.0004004101058866949, 509716000000, 
0.035616220409766086, 0.12533766359468865, 0.00211375867120176, 509784000000, 
0.03598336843093719, 0.12636043368012126, 0.004644988477840273, 509852000000, 
0.03617125689060785, 0.0018501216028058802, 0.007184723048754075, 509886000000, 
0.036552766681270166, 0.0018979941677765844, 0.007247159466854347, 509954000000, 
0.036926231117000774, 0.0025165807546430794, 0.007310016979258586, 510022000000, 
0.03710719232108395, 0.0018480854660459418, 0.007372412674623659, 510056000000, 
0.03747840793831425, 0.0018405894043782567, 0.007434122091759932, 510124000000, 
0.03573065976769185, -0.004588441844640319, 0.007354417335139337, 510158000000, 
0.03052838831940352, -0.023166732063035766, 0.0069158304016939745, 510192000000, 
0.026613309121637285, -0.03039116882018189, 0.006191490480582177, 510226000000, 
0.02581770337750877, -0.015702283139649165, 0.005530626721236638, 510294000000, 
0.024575728065932334, -0.0067919368523498376, 0.00513378270433856, 510328000000, 
0.022263916026013075, -0.011845957838318988, 0.004843823164630279, 510396000000, 
0.020246458246154453, -0.014430899399259603, 0.004472406822539991, 510464000000, 
0.018355501441004396, -0.013028048616695598, 0.004057725047544795, 510532000000, 
0.01788550935024269, -0.00786982965303921, 0.0037658312691601025, 510600000000, 
0.017972276648687835, -0.0012774159743885367, 0.003614219162662328, 510634000000, 
0.017034901488484078, -0.0028353595391953736, 0.00352617916582764, 510702000000, 
0.01617485594156709, -0.005991402357069149, 0.0034121356052492667, 510770000000, 
0.015632438353589406, -0.004674877116315572, 0.0032561463855760382, 510838000000, 
0.015424573869215585, -0.002500940241171682, 0.0031487912109581387, 510872000000, 
0.015053033632351664, -0.0019313490707924725, 0.0030740030570104437, 510940000000, 
0.01439071398180336, -0.003446199624707417, 0.0029912214322247075, 511008000000, 
0.013498333244423733, -0.00518233462642644, 0.002862805390571917, 511076000000, 
0.01319393258420376, -0.003989271325332, 0.00273886532069539, 511110000000, 
0.012585683196940645, -0.0030421668249436262, 0.0026185299350378758, 511178000000, 
0.012316465203418558, -0.002924891269284006, 0.0025397387323041975, 511212000000, 
0.011669752467816874, -0.0030531024304125687, 0.0024381267245450716, 511280000000, 
0.010979410696376424, -0.004456848356807115, 0.002331041891174124, 511348000000, 
0.01039783972266739, -0.004239709150498279, 0.0022031335257907125, 511416000000, 
0.009910976106275449, -0.003561448633669917, 0.0020858817683546173, 511484000000, 
0.009394350762596315, -0.0033449632002369167, 0.00198021110610261, 511552000000, 
0.00889262544063052, -0.003394502218816431, 0.0018798634873001521, 511620000000, 
0.008640903543885137, -0.0025114907290372615, 0.001795191983140798, 511654000000, 
0.008200531873808092, -0.002306978556074757, 0.0017156040572215833, 511722000000, 
0.007855996945269728, -0.0026163553287180306, 0.0016464954908641972, 511790000000, 
0.007660621455403027, -0.0017997013946835505, 0.0015811433516320565, 511824000000, 
0.007328495077939867, -0.0017583395577662013, 0.0015230075652408414, 511892000000, 
0.007149963500402645, -0.0017021931833346067, 0.0014759386689163693, 511926000000, 
0.006832785476928005, -0.0016523653367062074, 0.0014207496036847012, 511994000000, 
0.006509422746633575, -0.0021351358458968996, 0.001366144781597615, 512062000000, 
0.00634566635032674, -0.0016237304220042177, 0.0013125249715925547, 512096000000, 
0.006050907222527546, -0.00152838508035343, 0.0012603997546325242, 512164000000, 
0.005749747241084124, -0.0019863970308087175, 0.0012097547209292273, 512232000000, 
0.005458023297028158, -0.001976279751664626, 0.0011505785173759886, 512300000000, 
0.005175049155654476, -0.001915660284765493, 0.0010921879795844506, 512368000000, 
0.004920209257742503, -0.0017927134642855187, 0.001036885447361676, 512436000000, 
0.004681613849870647, -0.0016447843526127641, 0.0009851248175511752, 512504000000, 
0.004442700352764284, -0.0015916963499273962, 0.0009363015640251622, 512572000000, 
0.0043269950036907145, -0.0011820628205997756, 0.0008967539470883764, 512606000000, 
0.004039103951095524, -0.0013453213388958662, 0.0008539199538367014, 512708000000, 
0.003943908864955881, -0.0012769537957827797, 0.0008206671879828079, 512742000000, 
0.00377450656611078, -0.0008819912832824794, 0.000783834625477479, 512810000000, 
0.003608564905713152, -0.0011178131974757626, 0.0007551320224519875, 512878000000, 
0.0034529383342651876, -0.0010718941061519753, 0.0007224006537392746, 512946000000, 
0.00330086032014687, -0.0010256819518876064, 0.0006908242373416806, 513014000000, 
0.0032162561259683198, -0.0007889406943228927, 0.0006646703186920252, 513048000000, 
0.0030785208560717425, -0.0007411315469170917, 0.0006397091534791288, 513116000000, 
0.0029356896433340163, -0.0009352216087810117, 0.0006153644416916052, 513184000000, 
0.0028610711834996527, -0.000724832241906966, 0.0005916854455270274, 513218000000, 
0.0026624707158304783, -0.0009107297583451265, 0.0005639487695109431, 513320000000, 
0.0025429296770254073, -0.0010604716882474847, 0.0005377647717570359, 513388000000, 
0.0024850891570311617, -0.0005912718626643887, 0.0005126993033258032, 513422000000, 
0.0023655205742878493, -0.0005913636757918598, 0.0004929026272229612, 513490000000, 
0.0022545702039291626, -0.000768396510339997, 0.00047367866234987823, 513558000000, 
0.0022069155849573363, -0.0005286832977683767, 0.00045513375754495654, 513592000000, 
0.002098315446090737, -0.0005208491927947515, 0.00043732008233181573, 513660000000, 
0.0020111946909657785, -0.0006524029799718593, 0.0004210950481342568, 513728000000, 
0.0019275151706766858, -0.0005693342513801714, 0.0004024683538488801, 513796000000, 
0.0018322950246212333, -0.0005963322211484842, 0.0003847336590842465, 513864000000, 
0.0017525320954858703, -0.0005832769173027182, 0.0003674894860522526, 513932000000, 
0.0016784502076899743, -0.0005128160564375298, 0.00035088515518647185, 514000000000, 
0.0015942269744185777, -0.0005276837368909751, 0.00033501395183962817, 514068000000, 
0.0015616210541368192, -0.0003894305118438505, 0.00032228654908302473, 514102000000, 
0.0014966456415974605, -0.00032527110940372417, 0.0003101662446768572, 514170000000, 
0.0014321082752783987, -0.00043170926286140165, 0.00029935833140084525, 514238000000, 
0.0013744394441748131, -0.0004073539914088246, 0.00028687955740337815, 514306000000, 
0.0013185563271612688, -0.00037850649372376627, 0.00027500693644096536, 514374000000, 
0.0012387136391684983, -0.0004524193500210494, 0.00026211396070030535, 514476000000, 
0.001182365826280507, -0.00045396833626920596, 0.0002493090528406849, 514544000000, 
0.0011559160496211751, -0.000275991965157744, 0.00023846636767134536, 514578000000, 
0.0011031769568505823, -0.0002639628980997492, 0.00022943058885015096, 514646000000, 
0.001081390549724781, -0.00024841833298798005, 0.00022269890374643588, 514680000000, 
0.0010135561336436227, -0.00029873607735653174, 0.00021320824268126573, 514782000000, 
0.0009925154412953052, -0.0002962503614315863, 0.00020583080831091394, 514816000000, 
0.0009556744987934129, -0.00019293878283403268, 0.0001974497382488227, 514884000000, 
0.0009218634486676258, -0.00023550664209226468, 0.00019133689258375627, 514952000000, 
0.0008830228737436441, -0.0002421720834992295, 0.00018403738808031218, 515020000000, 
0.0008645260106326935, -0.00019112479344977432, 0.00017796082220293089, 515054000000, 
0.0008282151241705282, -0.00018269249857705283, 0.00017171760056979105, 515122000000, 
0.0007966228173452716, -0.00022634397762473965, 0.00016595759680989957, 515190000000, 
0.0007649532929713265, -0.00021087277066400567, 0.0001593194156324751, 515258000000, 
0.0007479779963736055, -0.00016214940323888705, 0.00015397027377934692, 515292000000, 
0.0007189588838536487, -0.00015331469705892609, 0.0001487926782132387, 515360000000, 
0.0006910694273801754, -0.00018969522997810037, 0.00014386708717382864, 515428000000, 
0.0006626541023837529, -0.00018768260489965272, 0.00013817882757450513, 515496000000, 
0.0006484889087599033, -0.00014193506206757375, 0.0001334808292349221, 515530000000, 
0.0006364776902860747, -8.725470699226061e-05, 0.0001298413800953154, 515564000000, 
0.0006138492449808686, -0.00011546554593011571, 0.00012658772293512311, 515632000000, 
0.0005783470048629225, -0.0001937689514105075, 0.00012191159600865772, 515734000000, 
0.0005672099315606749, -0.00015546437806731225, 0.0001172937454269644, 515768000000, 
-0.09084414004418062, -0.30474162349681183, -0.005979905540517135, 515836000000, 
-0.09119263158724789, -0.30586613839602855, -0.01209797077999119, 515870000000, 
-0.09189819014788314, -0.0035135003456750655, -0.018262330785287443, 515938000000, 
-0.09297533687951898, -0.005942350974236972, -0.01840441057431, 516040000000, 
-0.09333910048804506, -0.004803034467206387, -0.018547508501029812, 516074000000, 
-0.09443962540855289, -0.0048809617634463605, -0.018716937518407795, 516176000000, 
-0.0666191480922036, 0.0890665079861382, -0.016959858265920103, 516244000000, 
-0.0590268926587868, 0.11804244249922029, -0.014672377743969551, 516278000000, 
-0.05741414148357338, 0.030683355362100723, -0.012204012148970917, 516346000000, 
-0.05078931039413059, 0.027458607548854024, -0.01114868963576605, 516414000000, 
-0.04909981887379222, 0.027714408699270516, -0.010486884716766412, 516448000000, 
-0.04321074857101681, 0.02526187274371261, -0.009539991855929308, 516516000000, 
-0.04087963825553442, 0.02740060206085933, -0.008879347046689563, 516550000000, 
-0.0369832662092503, 0.020758274539221706, -0.008071576869053436, 516618000000, 
-0.04050735059507771, 0.0012409588681890533, -0.007891350337324162, 516686000000, 
-0.039708141632518124, -0.009082918077559418, -0.007813250562456409, 516720000000, 
-0.03769551730197507, 0.009372777643675464, -0.00786073396863806, 516754000000, 
-0.03706943898007675, 0.008795675508137904, -0.0076315398609713295, 516822000000, 
-0.0352319489352364, 0.008211894555795555, -0.007333127014485881, 516890000000, 
-0.03450843833451911, 0.008536668818525476, -0.0071206550833221504, 516958000000, 
-0.03339437628744868, 0.006125242159292406, -0.006875650903813612, 517026000000, 
-0.03134636422708503, 0.010540247024780255, -0.006616611923270188, 517094000000, 
-0.02914663891435265, 0.014159124576986759, -0.0062591586285924245, 517162000000, 
-0.028668377461713468, 0.00892662255123855, -0.005944092040210076, 517196000000, 
-0.027867642173243, 0.004263322470365501, -0.005712177236620608, 517230000000, 
-0.026337836347725463, 0.007768470379960017, -0.005524923732178795, 517298000000, 
-0.025680677125154205, 0.007289883493629319, -0.005325743709741511, 517332000000, 
-0.024904393090012356, 0.004778144192377025, -0.005128193770859468, 517366000000, 
-0.02349134032517619, 0.007297789333260048, -0.004938427369356183, 517434000000, 
-0.02283567332291192, 0.006895732557001451, -0.004748760449206697, 517468000000, 
-0.022310395639050462, 0.003936482287085763, -0.0045758272858092384, 517502000000, 
-0.02182789176911104, 0.0033592718460029314, -0.004464930715404895, 517536000000, 
-0.020782256851864744, 0.0050937959572857254, -0.00432803628400175, 517604000000, 
-0.02016738813160479, 0.005535012125020833, -0.004185169116838705, 517638000000, 
-0.019600755095840694, 0.003938339186746835, -0.004036693338620682, 517672000000, 
-0.019157608699651996, 0.003365931439842651, -0.003928383461806499, 517706000000, 
-0.018682949973968577, 0.003059350406240391, -0.0038294209179640846, 517740000000, 
-0.0176294530148442, 0.005093852282692657, -0.0036980007792309848, 517808000000, 
-0.017249778114665992, 0.004777239531008615, -0.003570812073565251, 517842000000, 
-0.01627091758315269, 0.0045284514389716994, -0.003410009914177525, 517910000000, 
-0.015787979926459195, 0.004872660627355992, -0.003287245041618525, 517944000000, 
-0.014995766751567885, 0.004250502771949345, -0.0031369776174119844, 518012000000, 
-0.014599515906607463, 0.003961546732839105, -0.003025550838975636, 518046000000, 
-0.013762549980860128, 0.004110722569025856, -0.0028905221759356983, 518114000000, 
-0.013001372524522603, 0.005327144606949534, -0.002757562560799346, 518182000000, 
-0.012694167377811816, 0.0035612753434943745, -0.002630539325546303, 518216000000, 
-0.012373711442625113, 0.002092203606324968, -0.0025379500896639687, 518250000000, 
-0.0120329326991514, 0.0022041155955347205, -0.002473387434639222, 518284000000, 
-0.011468030540081053, 0.003018936341813531, -0.0023916449787905044, 518352000000, 
-0.011172800517690096, 0.0028671072715376797, -0.0023115842504615033, 518386000000, 
-0.01087926289375829, 0.001962558821075877, -0.0022346729301019625, 518420000000, 
-0.010601617274887287, 0.0019039441426760284, -0.0021769120457557113, 518454000000, 
-0.010089541798218526, 0.0026324036517992124, -0.0021046947977909404, 518522000000, 
-0.009857676786407588, 0.0024798016282656654, -0.0020365890573008933, 518556000000, 
-0.009429065297913986, 0.00220158833434847, -0.001958418925502673, 518624000000, 
-0.00913827573378545, 0.0023980035087404574, -0.0018950011878738015, 518658000000, 
-0.008673163650854132, 0.002519672156866178, -0.0018160336455035713, 518726000000, 
-0.008245771889046072, 0.0029750128157979283, -0.0017371474182457103, 518794000000, 
-0.008023077948451363, 0.002166952341342565, -0.0016628008992234378, 518828000000, 
-0.007803197509622772, 0.0014752479314109983, -0.0016048031564746804, 518862000000, 
-0.00741694373988222, 0.002020447361897141, -0.0015495479465304236, 518930000000, 
-0.007227753764582734, 0.0019181458168001282, -0.001496526334272515, 518964000000, 
-0.006857046257346622, 0.0018663249417853283, -0.0014334495841207718, 519032000000, 
-0.006524383440214665, 0.002344567747893563, -0.0013739455641429347, 519100000000, 
-0.006221172567710598, 0.0021195789654534134, -0.0013068401510181256, 519168000000, 
-0.006089253704247177, 0.001450432453224959, -0.001255653980811496, 519202000000, 
-0.005940007654440693, 0.0009372163775663486, -0.0012166955950932313, 519236000000, 
-0.0056175058959100355, 0.0015724926944571394, -0.001176451150306527, 519304000000, 
-0.005499688517161538, 0.0014677304575971828, -0.0011371468045008179, 519338000000, 
-0.005225973477508861, 0.0013051080613372494, -0.0010895445260386957, 519406000000, 
-0.004993150157044934, 0.00168846120038868, -0.0010479208101143555, 519474000000, 
-0.004781416458433552, 0.00148185673025103, -0.0010000360061991564, 519542000000, 
-0.004669547709471367, 0.0010786748252452256, -0.0009629409549966569, 519576000000, 
-0.004419085096193154, 0.001207771207467993, -0.0009246699509398715, 519644000000, 
-0.004219743714007351, 0.001499346651546718, -0.0008872251013114581, 519712000000, 
-0.0041195067651852435, 0.0009985944366930344, -0.0008505557050257165, 519746000000, 
-0.0040134832447477065, 0.0006875348975321494, -0.0008235155815960201, 519780000000, 
-0.0038329856873202672, 0.0009550702595499209, -0.0007977317131502144, 519848000000, 
-0.0037533064023419493, 0.0008672561413525237, -0.0007733183556273282, 519882000000, 
-0.003585896345385642, 0.0008236311397820847, -0.0007448125623365239, 519950000000, 
-0.003500611696741651, 0.0008423156853343272, -0.0007226542962979495, 519984000000, 
-0.003339786108796372, 0.0008203674552975659, -0.0006950862767282443, 520052000000, 
-0.003268924791563377, 0.0007722896839275813, -0.00067395483980676, 520086000000, 
-0.0031192864090033856, 0.0007349989993099548, -0.0006485331539575423, 520154000000, 
-0.003035165831582476, 0.0007791965332696696, -0.0006282251354766159, 520188000000, 
-0.0029626268800915234, 0.0005221984297062073, -0.0006078052747118257, 520222000000, 
-0.002900349413380021, 0.00044938806067484904, -0.0005932094750036014, 520256000000, 
-0.0027591337720086484, 0.00067831036027625, -0.0005748073376986796, 520324000000, 
-0.0026970593394334275, 0.000677633579821979, -0.0005571028349881398, 520358000000, 
-0.002636992402852645, 0.00040713789718667864, -0.0005395457009529814, 520392000000, 
-0.002573267587537842, 0.0004126391729852852, -0.000527154621988261, 520426000000, 
-0.002455112116898417, 0.0006062676198474263, -0.0005110248071525936, 520494000000, 
-0.002343067435092827, 0.0007673338414833827, -0.0004914298093019391, 520562000000, 
-0.002290122523363358, 0.000549965311783529, -0.0004725534716903068, 520596000000, 
-0.0022313942185907543, 0.0003722440550069095, -0.00045763894513646265, 520630000000, 
-0.002172880615226025, 0.00039080636045777756, -0.0004462931571453425, 520664000000, 
-0.002078406921128595, 0.0005099576582071977, -0.00043217878366302496, 520732000000, 
-0.002030085993954156, 0.00047598207090622974, -0.0004187582353539184, 520766000000, 
-0.0019232271718589988, 0.0005172658308986536, -0.0004021146724627833, 520834000000, 
-0.0018805071309770938, 0.0004985962099235408, -0.0003889213531193499, 520868000000, 
-0.0018004120971429893, 0.0004093835823866983, -0.00037360975999860545, 520936000000, 
-0.0017238367094692952, 0.0005222347383593284, -0.00036031706250595855, 521004000000, 
-0.0016809408499340872, 0.0003982374906963404, -0.0003470126437697581, 521038000000, 
-0.0016027753631683295, 0.0004035378210032192, -0.00033383686150478077, 521106000000, 
-0.001535506426083244, 0.00048478141283614384, -0.00032128150927904404, 521174000000, 
-0.001472042007097718, 0.00043577785356870474, -0.0003073549197566194, 521242000000, 
-0.0014106734317603786, 0.0004161099810762181, -0.00029454812432942273, 521310000000, 
-0.001379662272720128, 0.0003079324479253002, -0.00028415851410521495, 521344000000, 
-0.001327863233281934, 0.00027603399492814873, -0.00027454659585082937, 521412000000, 
-0.0012707437071425298, 0.0003630618852586605, -0.0002652179475429728, 521480000000, 
-0.0012439029538028334, 0.0002798675982636685, -0.00025616732628181983, 521514000000, 
-0.0012219444690467762, 0.00016266412698584531, -0.0002491060753328093, 521548000000, 
